date,City,temperature_2m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,precipitation_sum
2018-02-05,Hambantota District,26.387747,18.106817,76.24607,2.1
2018-02-05,Jaffna District,25.66825,14.992184,71.67441,0.1
2018-02-05,Kalutara District,24.996332,4.348897,87.6843,6.0
2018-02-05,Kandy District,24.163582,17.505377,72.18742,3.0
2018-02-05,Kegalle District,25.577917,4.6144533,75.015564,4.3
2018-02-05,Kilinochchi District,25.745329,14.113727,72.09814,0.0
2018-02-05,Mannar District,26.415415,16.576338,68.8829,0.9
2018-02-05,Matale District,24.952919,7.246971,72.472984,5.8
2018-02-05,Matara District,26.552668,17.490698,80.21909,0.9
2018-02-05,Monaragala District,24.768747,14.033332,79.15885,0.8
2018-02-05,Mullaitivu District,25.697502,13.670972,75.72773,0.2
2018-02-05,Nuwara Eliya District,15.540001,6.4017105,88.31457,1.3000001
2018-02-05,Polonnaruwa District,24.921831,7.389953,82.709404,1.2
2018-02-05,Puttalam District,26.436666,13.279426,71.35569,0.8000001
2018-02-05,Ratnapura district,26.062166,3.7660925,82.59872,5.8
2018-02-05,Trincomalee District,25.567085,9.836759,76.659996,1.1
2018-02-05,Vavuniya District,25.533752,12.705174,73.34896,0.3
2018-02-06,Ampara District,25.24025,7.3261657,88.501686,3.3999996
2018-02-06,Anuradhapura District,25.709414,11.281971,83.08459,1.4000001
2018-02-06,Badulla District,21.90075,3.818019,90.40204,3.2
2018-02-06,Batticaloa District,25.223501,5.3435674,90.73649,2.3000002
2018-02-06,Colombo District,27.026335,7.960884,76.00613,1.3000001
2018-02-06,Galle District,26.227667,6.677502,84.68084,0.4
2018-02-06,Gampaha District,27.061333,6.3820205,76.49729,4.3999996
2018-02-06,Hambantota District,26.373163,14.099529,80.26252,1.2
2018-02-06,Jaffna District,25.93075,14.688382,83.27142,2.9999995
2018-02-06,Kalutara District,25.160921,4.547232,86.87454,8.299999
2018-02-06,Kandy District,24.688585,11.624282,75.27841,3.0
2018-02-06,Kegalle District,25.32583,4.252717,79.99779,1.9000001
2018-02-06,Kilinochchi District,25.889084,13.356389,83.223915,2.6000001
2018-02-06,Mannar District,26.62375,15.118379,78.14568,1.9000001
2018-02-06,Matale District,25.557085,5.0085535,75.28009,1.3000001
2018-02-06,Matara District,26.252668,12.5394745,87.4519,0.90000004
2018-02-06,Monaragala District,25.216665,10.350365,81.91219,5.7
2018-02-06,Mullaitivu District,25.657919,14.795115,86.52169,5.0
2018-02-06,Nuwara Eliya District,15.946254,4.122478,83.29664,0.6
2018-02-06,Polonnaruwa District,25.232252,6.0995593,87.77267,6.2
2018-02-06,Puttalam District,26.836668,11.588306,76.257706,1.0
2018-02-06,Ratnapura district,26.610085,3.479557,77.71876,0.5
2018-02-06,Trincomalee District,25.298332,8.759305,89.604485,2.5999997
2018-02-06,Vavuniya District,25.483751,12.16362,84.54476,4.3999996
2018-02-07,Ampara District,25.304832,5.9664044,87.954704,2.6000001
2018-02-07,Anuradhapura District,25.986498,9.011544,83.22674,1.6
2018-02-07,Badulla District,21.873667,4.173466,88.388054,4.8999996
2018-02-07,Batticaloa District,25.41725,5.528705,88.15332,2.8
2018-02-07,Colombo District,26.55758,6.7730517,81.88033,3.6
2018-02-07,Galle District,25.515167,4.5593877,87.83475,5.8999996
2018-02-07,Gampaha District,26.6905,4.545555,80.7815,4.3999996
2018-02-07,Hambantota District,26.260666,11.673585,83.386475,3.6
2018-02-07,Jaffna District,26.328667,13.124631,83.21005,0.6
2018-02-07,Kalutara District,24.883833,5.239356,86.83077,7.3
2018-02-07,Kandy District,25.074,8.113182,71.82373,0.4
2018-02-07,Kegalle District,25.221664,4.600008,81.84441,2.1
2018-02-07,Kilinochchi District,26.149498,11.498272,83.45106,0.90000004
2018-02-07,Mannar District,26.765419,10.802757,79.81585,1.4000001
2018-02-07,Matale District,25.41125,3.4354732,76.90966,2.6
2018-02-07,Matara District,25.738083,10.24364,86.44892,4.5000005
2018-02-07,Monaragala District,25.075003,9.287508,84.195274,10.1
2018-02-07,Mullaitivu District,25.941246,12.8705,86.7915,2.4000003
2018-02-07,Nuwara Eliya District,15.464999,3.3280036,83.915146,1.9
2018-02-07,Polonnaruwa District,25.182251,5.61299,88.36997,2.8
2018-02-07,Puttalam District,26.874163,10.611584,79.47445,0.6
2018-02-07,Ratnapura district,26.093414,3.4639142,80.98587,2.9
2018-02-07,Trincomalee District,25.66709,9.014479,85.50848,2.8999999
2018-02-07,Vavuniya District,25.592085,10.110469,85.03021,2.0
2018-02-08,Ampara District,25.263163,5.7671394,88.114586,2.1999998
2018-02-08,Anuradhapura District,26.080248,9.21356,83.21407,3.9
2018-02-08,Badulla District,21.9195,5.517238,89.429695,5.7000003
2018-02-08,Batticaloa District,25.169333,6.1019344,88.77228,2.6999998
2018-02-08,Colombo District,26.128416,6.5064588,81.84728,2.0
2018-02-08,Galle District,25.658915,5.115451,86.76953,2.6999998
2018-02-08,Gampaha District,26.26342,4.857395,81.099144,7.7999997
2018-02-08,Hambantota District,25.954416,8.414467,85.82291,2.0000002
2018-02-08,Jaffna District,26.232832,10.969783,83.38167,0.0
2018-02-08,Kalutara District,24.713003,4.329834,88.48587,15.699999
2018-02-08,Kandy District,24.644835,8.934569,75.03579,3.0
2018-02-08,Kegalle District,24.882082,3.7470884,83.92017,13.0
2018-02-08,Kilinochchi District,26.095335,10.362394,83.88079,0.4
2018-02-08,Mannar District,26.669584,12.932106,80.4622,1.0
2018-02-08,Matale District,25.173746,4.840352,77.37468,0.8
2018-02-08,Matara District,25.677666,6.265173,86.61368,6.0
2018-02-08,Monaragala District,25.252085,9.043039,83.343254,0.90000004
2018-02-08,Mullaitivu District,25.972502,11.333478,86.926674,1.0
2018-02-08,Nuwara Eliya District,15.489998,5.4172006,85.67956,1.1
2018-02-08,Polonnaruwa District,25.296835,5.5556073,88.345314,2.1999998
2018-02-08,Puttalam District,26.617918,9.171431,80.645546,2.9
2018-02-08,Ratnapura district,25.768415,4.3686695,84.73767,8.400001
2018-02-08,Trincomalee District,25.750418,8.147126,87.23453,1.0000001
2018-02-08,Vavuniya District,25.962915,10.005799,82.516685,0.5
2018-02-09,Ampara District,25.342333,7.71397,88.14002,0.70000005
2018-02-09,Anuradhapura District,26.574003,9.138843,79.38374,0.0
2018-02-09,Badulla District,22.529915,6.012957,81.05628,1.1000001
2018-02-09,Batticaloa District,25.592247,7.0686283,87.60206,1.6999999
2018-02-09,Colombo District,26.605497,7.0966644,82.042,6.2
2018-02-09,Galle District,25.942247,4.5142384,86.48728,8.1
2018-02-09,Gampaha District,26.915506,5.2852397,79.77147,3.8999999
2018-02-09,Hambantota District,26.331503,12.860798,83.77813,1.3000001
2018-02-09,Jaffna District,26.078665,11.170291,80.767815,0.0
2018-02-09,Kalutara District,25.175497,5.006645,85.37909,2.5
2018-02-09,Kandy District,24.986502,7.1443825,73.007416,0.8
2018-02-09,Kegalle District,26.113337,4.6481967,74.23098,0.6
2018-02-09,Kilinochchi District,25.820333,10.33127,81.116295,0.0
2018-02-09,Mannar District,26.657084,12.441125,76.57092,0.0
2018-02-09,Matale District,25.375837,5.9750476,74.13184,0.0
2018-02-09,Matara District,26.127668,11.089634,86.75415,1.6000001
2018-02-09,Monaragala District,25.63125,9.485152,82.488754,1.3000002
2018-02-09,Mullaitivu District,25.851664,11.146481,84.577896,0.5
2018-02-09,Nuwara Eliya District,15.796249,4.674484,73.74637,0.0
2018-02-09,Polonnaruwa District,25.938501,5.834532,85.32571,1.8000002
2018-02-09,Puttalam District,26.717913,10.209467,80.21056,0.0
2018-02-09,Ratnapura district,26.243416,4.681045,81.67509,2.0
2018-02-09,Trincomalee District,25.669172,8.672409,85.67074,1.4
2018-02-09,Vavuniya District,26.221252,9.883159,79.07804,0.0
2018-02-10,Ampara District,25.196497,7.138079,82.404205,0.0
2018-02-10,Anuradhapura District,26.13025,10.706901,77.12174,0.0
2018-02-10,Badulla District,22.357,6.7065263,81.11494,1.6000001
2018-02-10,Batticaloa District,25.513083,7.949305,81.08955,0.0
2018-02-10,Colombo District,26.2805,6.03347,82.69755,0.9
2018-02-10,Galle District,25.831831,6.728021,84.89787,3.0999997
2018-02-10,Gampaha District,26.609251,4.2608333,80.48565,0.8
2018-02-10,Hambantota District,26.096085,15.1158285,79.141304,0.4
2018-02-10,Jaffna District,26.245329,12.4491205,75.06666,0.0
2018-02-10,Kalutara District,25.06925,5.711703,85.470634,3.6999998
2018-02-10,Kandy District,25.426085,10.661244,65.37498,0.0
2018-02-10,Kegalle District,25.959167,3.8506181,74.33941,1.7000002
2018-02-10,Kilinochchi District,25.77867,11.193498,77.57696,0.0
2018-02-10,Mannar District,26.42375,13.710183,74.68348,0.0
2018-02-10,Matale District,25.4675,7.8458257,70.88935,0.0
2018-02-10,Matara District,26.265167,15.5994425,82.25545,0.4
2018-02-10,Monaragala District,25.383333,9.860303,79.26933,0.0
2018-02-10,Mullaitivu District,25.985,12.277596,78.75203,0.0
2018-02-10,Nuwara Eliya District,15.414998,5.6265483,61.295834,0.0
2018-02-10,Polonnaruwa District,25.467669,6.841141,80.44753,0.0
2018-02-10,Puttalam District,26.540834,12.228509,77.51348,0.0
2018-02-10,Ratnapura district,26.135084,4.4505944,81.72648,1.0
2018-02-10,Trincomalee District,25.767084,8.961576,78.57918,0.2
2018-02-10,Vavuniya District,25.88375,11.002129,75.76783,0.0
2018-02-11,Ampara District,25.04025,7.58053,84.40973,1.6
2018-02-11,Anuradhapura District,26.165667,10.426598,76.59087,0.0
2018-02-11,Badulla District,21.357002,5.603512,81.999596,0.2
2018-02-11,Batticaloa District,25.208918,7.78639,83.69266,1.4000002
2018-02-11,Colombo District,26.709665,7.477053,78.88168,0.1
2018-02-11,Galle District,26.30475,9.323803,75.350945,0.6
2018-02-11,Gampaha District,27.144669,5.2700024,75.30633,0.2
2018-02-11,Hambantota District,26.202333,15.713989,77.64485,1.1
2018-02-11,Jaffna District,26.349497,12.74247,77.273315,0.5
2018-02-11,Kalutara District,25.48175,6.3772717,81.72962,0.0
2018-02-11,Kandy District,24.978167,12.123544,64.33325,0.0
2018-02-11,Kegalle District,26.484167,4.554485,73.39343,2.4
2018-02-11,Kilinochchi District,26.061998,11.845778,78.456,0.0
2018-02-11,Mannar District,26.880003,14.322201,73.0781,0.0
2018-02-11,Matale District,24.91125,6.7492504,67.38195,0.1
2018-02-11,Matara District,26.265167,18.299368,79.44675,0.6
2018-02-11,Monaragala District,25.241663,10.296371,76.99328,0.5
2018-02-11,Mullaitivu District,26.184998,13.051716,80.67571,0.9000001
2018-02-11,Nuwara Eliya District,15.635834,5.6334023,59.128387,0.0
2018-02-11,Polonnaruwa District,25.421831,7.6726227,82.07842,0.1
2018-02-11,Puttalam District,26.522081,10.738603,77.02441,0.0
2018-02-11,Ratnapura district,26.574669,4.100555,77.02901,0.2
2018-02-11,Trincomalee District,25.80667,9.273996,80.16076,0.4
2018-02-11,Vavuniya District,26.146248,10.961472,75.72269,0.0
2018-02-12,Ampara District,25.442331,8.874322,84.545555,2.0
2018-02-12,Anuradhapura District,25.605253,12.548636,81.16077,1.8000002
2018-02-12,Badulla District,21.557001,6.2736897,92.34037,5.9
2018-02-12,Batticaloa District,25.638083,10.106674,82.97309,1.9000002
2018-02-12,Colombo District,27.511744,9.978038,74.76784,3.3000002
2018-02-12,Galle District,25.927668,5.649784,84.10564,2.1
2018-02-12,Gampaha District,27.627998,7.7973094,72.6663,5.3999996
2018-02-12,Hambantota District,26.427328,15.582595,79.488716,0.9
2018-02-12,Jaffna District,26.220335,17.024897,75.42273,2.3
2018-02-12,Kalutara District,25.594246,5.7114367,83.13007,3.2999997
2018-02-12,Kandy District,25.128166,12.700547,71.484024,3.2
2018-02-12,Kegalle District,26.250834,4.6556683,72.87343,1.8000001
2018-02-12,Kilinochchi District,25.968248,15.539558,76.608185,1.0000001
2018-02-12,Mannar District,26.555002,16.846632,75.20286,0.8000001
2018-02-12,Matale District,24.909166,9.475358,76.485176,1.5
2018-02-12,Matara District,26.048498,11.3819685,84.53295,4.1
2018-02-12,Monaragala District,25.343752,12.124211,81.09638,0.9
2018-02-12,Mullaitivu District,25.818335,16.445415,80.55467,2.2
2018-02-12,Nuwara Eliya District,16.071247,5.4843097,82.21822,0.6
2018-02-12,Polonnaruwa District,25.382254,8.226993,84.036285,1.6000001
2018-02-12,Puttalam District,26.845001,12.919002,76.33457,1.7
2018-02-12,Ratnapura district,26.816332,4.7137437,77.07563,0.5
2018-02-12,Trincomalee District,25.415,11.472503,83.89651,2.1999998
2018-02-12,Vavuniya District,25.39625,13.517161,80.075905,1.9
2018-02-13,Ampara District,25.68608,8.93949,78.84275,0.0
2018-02-13,Anuradhapura District,25.980247,12.58999,74.50388,0.1
2018-02-13,Badulla District,21.363249,8.27457,90.29977,2.8999996
2018-02-13,Batticaloa District,25.756834,9.644716,78.29379,0.0
2018-02-13,Colombo District,26.984667,9.71761,74.14355,0.1
2018-02-13,Galle District,25.971418,6.3456693,85.43763,3.1
2018-02-13,Gampaha District,27.663416,7.923961,71.539986,0.4
2018-02-13,Hambantota District,26.848166,19.393576,72.18065,0.1
2018-02-13,Jaffna District,26.105753,15.969312,69.752884,0.2
2018-02-13,Kalutara District,25.063002,6.3089237,85.806335,5.2000003
2018-02-13,Kandy District,24.982332,16.383509,67.00477,0.0
2018-02-13,Kegalle District,26.596666,5.0892873,64.645,0.3
2018-02-13,Kilinochchi District,25.94533,14.139955,70.1628,0.0
2018-02-13,Mannar District,26.536253,17.263426,69.08492,0.0
2018-02-13,Matale District,25.180002,9.474535,68.62152,0.0
2018-02-13,Matara District,26.35475,14.064355,81.770454,1.0
2018-02-13,Monaragala District,25.483337,14.111885,74.644356,0.0
2018-02-13,Mullaitivu District,26.057917,14.849556,72.80087,0.1
2018-02-13,Nuwara Eliya District,15.783752,4.957012,76.82726,0.1
2018-02-13,Polonnaruwa District,25.613503,7.5883026,78.98972,0.4
2018-02-13,Puttalam District,26.83667,15.164517,71.521515,0.0
2018-02-13,Ratnapura district,26.46425,5.125697,77.90468,2.6
2018-02-13,Trincomalee District,25.800417,10.414721,75.55616,0.3
2018-02-13,Vavuniya District,25.51917,12.437402,73.2766,0.0
2018-02-14,Ampara District,25.4965,8.570925,85.32194,3.0999997
2018-02-14,Anuradhapura District,25.128168,11.659917,83.14533,2.2
2018-02-14,Badulla District,21.054918,6.42164,88.81836,5.1000004
2018-02-14,Batticaloa District,25.290167,9.054814,87.36976,5.5
2018-02-14,Colombo District,27.336752,12.2670145,69.32853,0.3
2018-02-14,Galle District,25.971418,6.5669312,84.99978,2.4
2018-02-14,Gampaha District,27.932161,9.556313,64.11914,0.5
2018-02-14,Hambantota District,26.825247,17.852842,73.57749,0.70000005
2018-02-14,Jaffna District,26.166166,15.993842,75.96266,2.3000002
2018-02-14,Kalutara District,25.66092,7.0767136,81.87444,0.4
2018-02-14,Kandy District,24.434418,15.901399,71.13947,0.5
2018-02-14,Kegalle District,26.5675,7.1824093,63.92448,1.2
2018-02-14,Kilinochchi District,25.903671,14.732694,77.73594,2.4
2018-02-14,Mannar District,26.061255,14.8407755,75.80071,1.7
2018-02-14,Matale District,24.434166,9.7853155,76.13601,1.2
2018-02-14,Matara District,26.140165,13.745351,82.42051,0.4
2018-02-14,Monaragala District,25.637503,13.443107,75.94981,0.4
2018-02-14,Mullaitivu District,26.085001,16.744976,79.79512,2.1999998
2018-02-14,Nuwara Eliya District,15.075417,8.087331,74.409676,1.1
2018-02-14,Polonnaruwa District,24.796835,7.0484834,86.98855,4.1
2018-02-14,Puttalam District,26.059584,13.110032,76.767715,1.1
2018-02-14,Ratnapura district,27.210077,4.9058833,73.76321,0.0
2018-02-14,Trincomalee District,25.304583,11.204357,85.62035,4.7999997
2018-02-14,Vavuniya District,24.960836,12.7198,82.110435,2.0
2018-02-15,Ampara District,25.404833,7.137875,88.77949,4.4999995
2018-02-15,Anuradhapura District,26.196915,13.612283,80.41564,1.3000001
2018-02-15,Badulla District,21.692415,5.8776402,95.552826,6.7
2018-02-15,Batticaloa District,25.890162,10.348909,86.01508,6.1
2018-02-15,Colombo District,27.98675,8.64532,71.17545,0.8
2018-02-15,Galle District,26.027666,6.0609174,84.85026,4.4999995
2018-02-15,Gampaha District,28.290503,10.758208,67.85965,0.6
2018-02-15,Hambantota District,26.991919,19.584738,77.57061,1.0
2018-02-15,Jaffna District,26.414083,19.49892,79.7947,2.5999997
2018-02-15,Kalutara District,25.531754,5.637467,83.21119,2.3
2018-02-15,Kandy District,24.371918,17.427883,75.82895,0.70000005
2018-02-15,Kegalle District,26.786247,10.563645,66.1665,1.7
2018-02-15,Kilinochchi District,26.255747,17.976519,80.68584,2.2999997
2018-02-15,Mannar District,27.025833,19.83335,75.91932,3.2
2018-02-15,Matale District,25.088333,10.574653,76.02623,0.90000004
2018-02-15,Matara District,27.12767,20.205185,80.569405,0.6
2018-02-15,Monaragala District,25.17708,13.690266,82.47941,2.9
2018-02-15,Mullaitivu District,26.255835,18.841951,83.80694,2.9999998
2018-02-15,Nuwara Eliya District,15.373334,12.32759,89.53204,0.70000005
2018-02-15,Polonnaruwa District,25.280165,7.38524,87.605286,4.6000004
2018-02-15,Puttalam District,27.582502,15.69756,72.745605,0.2
2018-02-15,Ratnapura district,27.087168,4.1027255,76.41108,1.2
2018-02-15,Trincomalee District,25.981668,13.73085,83.85749,4.7
2018-02-15,Vavuniya District,25.82125,14.953635,81.20696,1.7
2018-02-16,Ampara District,25.413168,9.766349,85.77084,2.8999999
2018-02-16,Anuradhapura District,26.132332,13.154121,76.891785,0.0
2018-02-16,Badulla District,21.259085,7.7720876,93.566536,5.9
2018-02-16,Batticaloa District,25.590164,11.502244,84.36097,3.0
2018-02-16,Colombo District,28.363829,9.937843,66.26692,5.7000003
2018-02-16,Galle District,26.310999,5.6488156,82.77705,3.8
2018-02-16,Gampaha District,28.642584,12.894048,64.52604,0.9
2018-02-16,Hambantota District,27.264833,19.427011,72.53897,0.5
2018-02-16,Jaffna District,26.170328,16.666708,76.25603,0.0
2018-02-16,Kalutara District,25.783836,5.62854,82.39933,8.300001
2018-02-16,Kandy District,24.574,15.066302,72.33579,0.5
2018-02-16,Kegalle District,27.13,11.671104,62.55911,0.6
2018-02-16,Kilinochchi District,26.084917,15.453106,76.86067,0.0
2018-02-16,Mannar District,26.950836,18.019026,72.560265,0.0
2018-02-16,Matale District,25.138336,10.957629,72.718544,0.4
2018-02-16,Matara District,27.11725,15.222607,79.30158,0.70000005
2018-02-16,Monaragala District,25.358332,14.683686,78.971016,1.8000001
2018-02-16,Mullaitivu District,25.930834,15.826215,79.67556,0.1
2018-02-16,Nuwara Eliya District,15.037914,9.627042,91.14907,1.2
2018-02-16,Polonnaruwa District,25.636415,8.115249,82.34414,1.7000002
2018-02-16,Puttalam District,27.480415,14.389843,69.11973,0.1
2018-02-16,Ratnapura district,27.05175,4.2221456,76.60029,4.2
2018-02-16,Trincomalee District,25.594168,11.881657,81.35549,0.6
2018-02-16,Vavuniya District,25.754585,13.5265465,77.16062,0.0
2018-02-17,Ampara District,24.390251,9.658691,80.6925,0.1
2018-02-17,Anuradhapura District,25.353165,11.159203,70.923134,0.0
2018-02-17,Badulla District,19.919502,7.208717,82.601395,0.0
2018-02-17,Batticaloa District,24.400583,9.172721,78.84293,0.0
2018-02-17,Colombo District,27.17008,12.672763,67.10285,0.0
2018-02-17,Galle District,26.375582,5.396995,84.08374,2.1
2018-02-17,Gampaha District,28.5655,10.485704,54.729828,0.0
2018-02-17,Hambantota District,26.694,18.836378,66.620094,0.0
2018-02-17,Jaffna District,25.601583,13.063808,73.81417,0.0
2018-02-17,Kalutara District,25.383833,6.2498307,84.42696,6.2000003
2018-02-17,Kandy District,24.607338,13.216603,59.90646,0.0
2018-02-17,Kegalle District,27.046667,6.863865,51.71657,0.0
2018-02-17,Kilinochchi District,25.551584,12.379142,71.531075,0.0
2018-02-17,Mannar District,26.163338,15.112868,66.88828,0.0
2018-02-17,Matale District,24.338335,9.885505,61.545654,0.0
2018-02-17,Matara District,26.60475,11.333589,75.32482,1.0
2018-02-17,Monaragala District,25.341665,14.898247,67.4949,0.0
2018-02-17,Mullaitivu District,25.412085,12.117821,76.27619,0.0
2018-02-17,Nuwara Eliya District,15.417084,6.479589,74.040184,0.0
2018-02-17,Polonnaruwa District,24.828087,5.8247623,79.40513,0.0
2018-02-17,Puttalam District,26.265833,14.9489975,67.623314,0.0
2018-02-17,Ratnapura district,26.855913,5.0746627,78.4206,1.1
2018-02-17,Trincomalee District,24.942083,9.521998,75.990845,0.0
2018-02-17,Vavuniya District,25.079582,11.399715,71.314156,0.0
2018-02-18,Ampara District,23.8715,8.9213705,77.34248,0.0
2018-02-18,Anuradhapura District,24.60733,10.441612,71.742676,0.0
2018-02-18,Badulla District,20.62575,5.150126,80.61367,0.4
2018-02-18,Batticaloa District,23.596413,7.724743,78.07554,0.0
2018-02-18,Colombo District,26.153418,8.582557,72.67092,0.0
2018-02-18,Galle District,26.250586,7.6067295,80.088905,0.6
2018-02-18,Gampaha District,26.990501,7.292744,65.78517,0.0
2018-02-18,Hambantota District,26.100248,16.140097,65.73217,0.0
2018-02-18,Jaffna District,24.999498,13.540685,70.62874,0.0
2018-02-18,Kalutara District,25.052584,6.320511,81.56227,0.0
2018-02-18,Kandy District,24.526085,9.986857,56.62404,0.0
2018-02-18,Kegalle District,26.665415,5.858437,61.644043,0.0
2018-02-18,Kilinochchi District,24.647415,11.991485,70.86352,0.0
2018-02-18,Mannar District,25.38,14.780608,66.717186,0.0
2018-02-18,Matale District,23.877916,7.7392,56.026623,0.0
2018-02-18,Matara District,26.065163,12.66277,76.27493,0.0
2018-02-18,Monaragala District,24.766668,12.972934,66.115944,0.0
2018-02-18,Mullaitivu District,24.889166,12.837165,71.3732,0.0
2018-02-18,Nuwara Eliya District,16.885834,6.630747,64.1722,0.0
2018-02-18,Polonnaruwa District,23.94475,6.3592753,78.372475,0.0
2018-02-18,Puttalam District,25.386663,13.73629,68.686165,0.0
2018-02-18,Ratnapura district,26.837168,4.528318,73.85725,0.0
2018-02-18,Trincomalee District,24.173334,9.208677,72.32079,0.0
2018-02-18,Vavuniya District,24.06292,10.99559,71.858475,0.0
2018-02-19,Ampara District,23.638166,9.409564,75.496216,0.1
2018-02-19,Anuradhapura District,24.157333,10.453652,70.835266,0.0
2018-02-19,Badulla District,19.577833,6.524452,89.63867,0.0
2018-02-19,Batticaloa District,23.656836,8.240095,74.76725,0.0
2018-02-19,Colombo District,26.415915,12.323177,70.22741,0.0
2018-02-19,Galle District,26.054749,7.590195,74.775024,0.0
2018-02-19,Gampaha District,27.832167,8.305622,57.52618,0.0
2018-02-19,Hambantota District,26.064833,18.0932,66.08607,0.0
2018-02-19,Jaffna District,25.084915,14.657826,65.24278,0.0
2018-02-19,Kalutara District,25.729668,7.6019726,77.314926,0.0
2018-02-19,Kandy District,24.219833,9.839803,62.83099,0.0
2018-02-19,Kegalle District,26.511251,7.703365,60.171665,0.0
2018-02-19,Kilinochchi District,24.897417,13.061496,64.59757,0.0
2018-02-19,Mannar District,25.425835,15.30239,62.156857,0.0
2018-02-19,Matale District,23.91125,9.026584,63.59936,0.0
2018-02-19,Matara District,26.10058,18.227793,72.88293,0.0
2018-02-19,Monaragala District,24.829168,13.518444,65.156456,0.0
2018-02-19,Mullaitivu District,24.957914,13.90042,65.39735,0.0
2018-02-19,Nuwara Eliya District,16.375414,6.4706674,69.093735,0.1
2018-02-19,Polonnaruwa District,23.938501,7.1351027,74.59629,0.0
2018-02-19,Puttalam District,25.328333,13.91534,65.9039,0.0
2018-02-19,Ratnapura district,27.430916,5.905955,68.05303,0.0
2018-02-19,Trincomalee District,24.462921,9.387134,66.98637,0.0
2018-02-19,Vavuniya District,24.071249,10.741778,68.07538,0.0
2018-02-20,Ampara District,23.938164,9.206628,71.73707,0.0
2018-02-20,Anuradhapura District,24.767752,10.999101,66.61874,0.0
2018-02-20,Badulla District,18.586166,6.2622285,87.868805,0.0
2018-02-20,Batticaloa District,24.179749,8.15294,72.17392,0.1
2018-02-20,Colombo District,26.213837,13.01352,62.305607,0.0
2018-02-20,Galle District,25.323502,7.33988,78.120125,0.1
2018-02-20,Gampaha District,27.615501,9.890042,53.86606,0.0
2018-02-20,Hambantota District,26.333586,19.367403,59.260117,0.0
2018-02-20,Jaffna District,25.422419,14.847897,66.080345,0.0
2018-02-20,Kalutara District,24.89425,6.919449,77.87141,0.0
2018-02-20,Kandy District,23.028168,13.484218,62.394627,0.0
2018-02-20,Kegalle District,26.777916,6.8844476,51.768906,0.0
2018-02-20,Kilinochchi District,24.982834,13.259678,66.11895,0.0
2018-02-20,Mannar District,25.47167,14.910306,62.104916,0.0
2018-02-20,Matale District,23.138336,9.260689,63.913136,0.0
2018-02-20,Matara District,26.225584,17.067717,66.385475,0.0
2018-02-20,Monaragala District,24.624998,12.809635,63.11912,0.0
2018-02-20,Mullaitivu District,25.2475,14.275788,65.79907,0.0
2018-02-20,Nuwara Eliya District,15.7420845,5.2460613,57.79038,0.0
2018-02-20,Polonnaruwa District,24.259336,6.9889474,73.17445,0.0
2018-02-20,Puttalam District,25.676247,12.867325,62.532978,0.0
2018-02-20,Ratnapura district,26.57675,4.396702,71.15145,0.1
2018-02-20,Trincomalee District,25.027504,9.603514,65.360275,0.0
2018-02-20,Vavuniya District,24.331667,10.889515,66.97517,0.0
2018-02-21,Ampara District,24.567331,9.03718,77.524895,0.1
2018-02-21,Anuradhapura District,24.990667,8.024228,71.291176,0.0
2018-02-21,Badulla District,20.521582,5.4784017,79.78243,0.0
2018-02-21,Batticaloa District,24.95475,8.988336,74.51656,0.0
2018-02-21,Colombo District,26.068,8.500989,66.8519,0.0
2018-02-21,Galle District,25.57975,8.918056,76.12991,0.1
2018-02-21,Gampaha District,26.523834,7.624904,64.013054,0.0
2018-02-21,Hambantota District,26.491915,11.497954,67.00506,0.1
2018-02-21,Jaffna District,25.601583,13.019036,64.530846,0.0
2018-02-21,Kalutara District,24.683836,6.599638,77.287,0.0
2018-02-21,Kandy District,24.742752,7.413667,57.459152,0.0
2018-02-21,Kegalle District,25.702913,6.0164685,63.901203,0.0
2018-02-21,Kilinochchi District,25.216171,11.580959,65.55786,0.0
2018-02-21,Mannar District,25.527918,15.18441,64.31378,0.0
2018-02-21,Matale District,23.861252,5.860685,67.84373,0.0
2018-02-21,Matara District,26.115166,11.918761,72.14857,0.0
2018-02-21,Monaragala District,25.745836,10.4565,65.11761,0.0
2018-02-21,Mullaitivu District,25.405832,11.590393,66.92127,0.0
2018-02-21,Nuwara Eliya District,15.735832,4.858711,56.43578,0.90000004
2018-02-21,Polonnaruwa District,24.97392,5.857143,74.27694,0.0
2018-02-21,Puttalam District,25.142916,12.527141,69.62077,0.0
2018-02-21,Ratnapura district,26.553833,4.246019,68.00712,0.0
2018-02-21,Trincomalee District,25.25458,9.171756,69.7324,0.0
2018-02-21,Vavuniya District,24.7025,10.090185,67.65316,0.0
2018-02-22,Ampara District,25.356916,9.099511,79.15478,0.0
2018-02-22,Anuradhapura District,25.588583,8.050253,72.52639,0.0
2018-02-22,Badulla District,22.057001,4.549729,87.40446,2.0000002
2018-02-22,Batticaloa District,24.869337,8.812147,80.76649,0.1
2018-02-22,Colombo District,26.330503,8.687294,73.14673,0.0
2018-02-22,Galle District,25.948496,7.5277247,77.927345,0.0
2018-02-22,Gampaha District,27.173834,7.343511,67.423485,0.0
2018-02-22,Hambantota District,26.573168,9.453416,75.9047,0.1
2018-02-22,Jaffna District,25.551584,12.015735,67.64515,0.0
2018-02-22,Kalutara District,25.267166,5.8996506,75.99356,0.0
2018-02-22,Kandy District,25.505255,7.898545,64.24024,0.0
